Activity Date,Activity Name,Activity Type,Distance,Moving Time,Elapsed Time,Average Speed,Average Pace (min/km),Average Heart Rate,Relative Effort,Elevation Gain,Calories,Weekday,Hour of Day,Rolling 7d Distance
2024-10-30 11:11:01,Evening Run,Run,4.99,2047.0,2047,2.4408891201019287,6.82811297301808,145.2224884033203,37.0,0.0,422.0,Wednesday,11,173.33000000000004
2024-11-01 10:19:26,Evening Run,Run,6.7,2677.0,2874,2.504706859588623,6.654138628184228,148.18634033203125,51.0,15.0,575.0,Friday,10,172.81000000000006
2024-11-02 14:49:20,Consequence run,Run,30.13,13843.0,14004,2.176731824874878,7.656738637348996,141.69546508789062,177.0,86.0,2689.0,Saturday,14,181.82000000000005
2024-11-04 10:41:03,Evening Run,Run,5.05,2061.0,2064,2.449878692626953,6.803057929695021,145.95370483398438,38.0,9.0,429.0,Monday,10,181.86000000000004
2024-11-10 12:10:31,Evening Run,Run,13.03,5290.0,5293,2.4646313190460205,6.762336637480447,146.08082580566406,94.0,22.0,1102.0,Sunday,12,185.70000000000005
2024-11-13 02:23:58,Morning bike ride,Biking,7.68,3656.0,8143,2.100410223007202,7.934957887799957,92.35344696044922,7.0,12.0,498.0,Wednesday,2,91.13000000000005
2024-11-15 10:47:00,Evening Run,Run,6.37,2450.0,2458,2.601836681365967,6.405731299751163,147.33099365234375,48.0,7.0,522.0,Friday,10,73.95000000000006
2024-11-16 14:53:31,Night Run,Run,5.03,2020.0,2024,2.4940593242645264,6.682546202697686,133.4222869873047,11.0,5.0,362.0,Saturday,14,73.99000000000005
2024-11-17 12:23:53,Marathon Pace Run//REFLEKTOR,Run,21.17,8457.0,8468,2.5032989978790283,6.657880932636431,157.79913330078125,262.0,54.0,1844.0,Sunday,12,88.46000000000006
2024-11-19 14:45:14,Night Run,Run,5.4,2094.0,2099,2.581709623336792,6.4556705045416525,136.847412109375,16.0,8.0,393.0,Tuesday,14,63.730000000000054
2024-11-21 15:38:35,Night Run,Run,5.03,2026.0,2030,2.486525058746338,6.702794571903372,136.4217987060547,16.0,11.0,385.0,Thursday,15,63.71000000000006
2024-11-24 12:51:36,Evening Run,Run,17.07,6785.0,6788,2.515784740447998,6.624838126531745,156.41763305664062,197.0,38.0,1461.0,Sunday,12,67.75000000000006
2024-11-27 12:45:42,Evening Run,Run,5.11,2159.0,2162,2.3665122985839844,7.042712888768531,146.58285522460938,41.0,9.0,454.0,Wednesday,12,65.18000000000006
2024-11-29 16:14:51,Final shakeout run,Run,4.06,1787.0,1790,2.274818181991577,7.32659286733641,122.48198699951172,6.0,7.0,287.0,Friday,16,62.87000000000006
2024-11-30 06:23:07,Afternoon Walk + cycle,Walk,9.23,5383.0,10603,1.7156232595443726,9.71464252069707,98.4684066772461,13.0,50.0,640.0,Saturday,6,67.07000000000006
2024-11-30 20:57:59,Morning Run - Second Marathon Attempt,Run,43.37,20985.0,21022,2.06699538230896,8.063233623700205,147.516357421875,421.0,114.0,4035.0,Saturday,20,89.27000000000005
2024-12-18 12:06:20,Evening Run - Condition Zero,Run,5.07,2025.0,2047,2.505728483200073,6.651425634664782,146.77149963378906,40.0,4.0,434.0,Wednesday,12,88.94000000000005
2024-12-20 07:36:41,Afternoon Weight Training,Weight Training,0.0,6944.0,6944,0.0,,112.63882446289062,23.0,0.0,644.0,Friday,7,83.91000000000005
2024-12-24 04:26:52,Lunch Weight Training,Weight Training,0.0,5340.0,5340,0.0,,106.13895416259766,17.0,0.0,396.0,Tuesday,4,66.84000000000006
2024-12-25 10:22:16,Evening Run,Run,3.98,1773.0,1812,2.2447264194488525,7.424809777379834,148.4330596923828,39.0,7.0,389.0,Wednesday,10,65.71000000000005
2024-12-27 07:26:24,Afternoon Weight Training,Weight Training,0.0,7290.0,7290,0.0,,101.1219482421875,19.0,0.0,685.0,Friday,7,61.65000000000005
2024-12-27 22:45:15,Bécane,Biking,47.95,7876.0,9195,6.0890045166015625,2.737174298561497,132.2572479248047,84.0,160.0,1154.0,Friday,22,100.37000000000006
2024-12-30 08:05:18,Afternoon Weight Training,Weight Training,0.0,5698.0,5698,0.0,,94.1751480102539,12.0,0.0,403.0,Monday,8,57.00000000000006
2024-12-31 09:35:46,Afternoon Run,Run,5.05,2090.0,2145,2.418612480163574,6.891003334911873,152.70155334472656,55.0,25.0,460.0,Tuesday,9,56.980000000000054
2025-01-01 02:38:01,Morning Run,Run,3.28,1401.0,1527,2.3443968296051025,7.109149123646465,161.16748046875,45.0,12.0,314.0,Wednesday,2,60.260000000000055
2025-01-02 07:54:56,Afternoon Weight Training,Weight Training,0.0,7217.0,7217,0.0,,107.18109893798828,23.0,0.0,606.0,Thursday,7,60.260000000000055
2025-01-03 11:49:36,Evening Run,Run,5.03,2173.0,2234,2.315370559692383,7.198271826035906,144.66619873046875,36.0,9.0,459.0,Friday,11,61.31000000000006
2025-01-04 01:43:16,Morning Run,Run,10.04,4368.0,4406,2.298534870147705,7.250995790024999,160.10641479492188,147.0,61.0,946.0,Saturday,1,71.35000000000005
2025-01-06 08:26:03,Afternoon Weight Training,Weight Training,0.0,5972.0,5972,0.0,,105.68201446533205,17.0,0.0,367.0,Monday,8,23.400000000000055
2025-01-08 13:19:08,Ísjaki,Run,5.04,1999.0,2021,2.521760940551758,6.609138240923036,150.63096618652344,47.0,7.0,435.0,Wednesday,13,28.440000000000055
2025-01-09 07:45:00,Afternoon Weight Training,Weight Training,0.0,6367.0,6367,0.0,,97.86634063720705,15.0,0.0,389.0,Thursday,7,23.390000000000054
2025-01-11 02:01:24,Morning Swim,Swim,600.0,1386.0,2193,0.4329004287719726,38.50000036716462,109.3359832763672,10.0,0.0,21.0,Saturday,2,620.11
2025-01-13 12:51:58,Evening Run,Run,5.13,2151.0,2163,2.3867969512939453,6.982859039446665,150.43443298339844,51.0,4.0,466.0,Monday,12,625.24
2025-01-14 07:47:17,Afternoon Weight Training,Weight Training,0.0,5394.0,5394,0.0,,107.00537872314452,17.0,0.0,403.0,Tuesday,7,620.21
2025-01-15 04:58:49,Lunch Swim,Swim,200.0,782.0,4545,0.2557544708251953,65.16666790962222,92.50739288330078,12.0,0.0,,Wednesday,4,810.17
2025-01-16 07:06:36,Afternoon Weight Training,Weight Training,0.0,7348.0,7348,0.0,,108.56900024414062,24.0,0.0,618.0,Thursday,7,810.17
2025-01-17 02:00:26,Morning Run,Run,4.08,1628.0,1672,2.511547803878784,6.636014110870994,151.29400634765625,37.0,11.0,359.0,Friday,2,809.21
2025-01-18 07:14:28,Afternoon Ride,Biking,59.9,10387.0,17572,5.767295837402344,2.8898581131523025,138.7067413330078,146.0,222.0,1584.0,Saturday,7,869.11
2025-01-20 05:22:37,Afternoon Weight Training,Weight Training,0.0,6395.0,6395,0.0,,114.9571533203125,24.0,0.0,503.0,Monday,5,269.11
2025-01-20 10:37:38,Evening Run,Run,5.05,1990.0,2058,2.5397989749908447,6.562199146775679,154.2719268798828,56.0,8.0,463.0,Monday,10,269.03
2025-01-23 13:51:21,Night Run,Run,5.08,2240.0,2244,2.2674999237060547,7.350239130075153,146.07398986816406,41.0,9.0,474.0,Thursday,13,274.11
2025-01-24 08:18:04,Afternoon Weight Training,Weight Training,0.0,5717.0,5717,0.0,,122.03865814208984,27.0,0.0,522.0,Friday,8,74.11
2025-01-25 13:36:41,Night Run,Run,10.04,4526.0,4747,2.219023466110229,7.510811364190755,139.87290954589844,48.0,36.0,882.0,Saturday,13,84.14999999999999
2025-01-27 06:01:01,Afternoon Weight Training,Weight Training,0.0,7628.0,7628,0.0,,115.8155517578125,31.0,0.0,543.0,Monday,6,80.07
2025-01-28 23:38:11,29k on 29th on 29,Run,29.11,15126.0,16448,1.924448013305664,8.660492022352939,142.61593627929688,206.0,132.0,2923.0,Tuesday,23,49.28
2025-01-30 00:26:49,Morning Bike Ride,Biking,16.51,4856.0,9114,3.400597095489502,4.901100071153112,86.19717407226562,9.0,23.0,408.0,Thursday,0,65.78999999999999
2025-01-31 09:12:36,Afternoon Weight Training,Weight Training,0.0,9293.0,9293,0.0,,113.21941375732422,36.0,0.0,871.0,Friday,9,60.74
2025-02-01 01:31:04,Morning Swim,Swim,300.0,1094.0,2753,0.2742230296134949,60.77777891287099,100.52654266357422,9.0,0.0,,Saturday,1,355.65999999999997
2025-02-03 03:39:03,Lunch Weight Training,Weight Training,0.0,6327.0,6327,0.0,,121.52204895019533,29.0,0.0,517.0,Monday,3,355.65999999999997
2025-02-03 10:37:45,Evening Run,Run,5.04,1911.0,2063,2.640502452850342,6.311930007364889,153.30184936523438,51.0,7.0,464.0,Monday,10,350.65999999999997
2025-02-05 10:53:51,Evening Run,Run,5.03,1828.0,1831,2.7551422119140625,6.049294513580821,162.7334442138672,66.0,9.0,435.0,Wednesday,10,355.68999999999994
2025-02-06 06:18:53,Afternoon Weight Training,Weight Training,0.0,7493.0,7493,0.0,,127.8864288330078,43.0,0.0,710.0,Thursday,6,326.58
2025-02-07 08:57:20,Afternoon Swim,Swim,500.0,2188.0,3333,0.2285192012786865,72.93333152491257,112.47039794921876,18.0,0.0,,Friday,8,810.0699999999999
2025-02-10 08:01:51,Afternoon Weight Training,Weight Training,0.0,7241.0,7241,0.0,,116.98342895507812,31.0,0.0,596.0,Monday,8,810.0699999999999
2025-02-10 13:11:47,Vaka,Run,5.86,2515.0,2529,2.332405567169189,7.145698373072736,151.8460235595703,65.0,8.0,543.0,Monday,13,515.93
2025-02-12 03:28:41,Lunch Swim,Swim,450.0,1517.0,2277,0.2966381013393402,56.185185218674164,123.33914947509766,20.0,0.0,,Wednesday,3,965.93
2025-02-13 11:15:13,Evening Run,Run,6.03,2169.0,2187,2.780958890914917,5.993136655530871,163.1001434326172,81.0,13.0,527.0,Thursday,11,966.92
2025-02-14 06:41:36,Afternoon Weight Training,Weight Training,0.0,8513.0,8513,0.0,,100.69998931884766,22.0,0.0,906.0,Friday,6,961.8899999999999
2025-02-16 02:03:06,Morning Weight Training,Weight Training,0.0,10368.0,10368,0.0,,115.27092742919922,37.0,0.0,771.0,Sunday,2,961.8899999999999
2025-02-20 06:20:24,Afternoon Weight Training,Weight Training,0.0,8144.0,8144,0.0,,121.5206298828125,39.0,0.0,726.0,Thursday,6,461.88999999999993
2025-02-21 12:52:29,Evening Run 5k E,Run,5.11,2048.0,2064,2.4959959983825684,6.677361132576672,146.43792724609375,37.0,3.0,451.0,Friday,12,466.99999999999994
2025-02-22 02:55:12,Morning Swim,Swim,450.0,2351.0,3949,0.1914079189300537,87.07407070632838,111.09992218017578,22.0,0.0,,Saturday,2,911.1399999999999
2025-02-22 14:24:18,Von,Run,5.07,1871.0,1901,2.714430809020996,6.140022656417525,150.1475067138672,42.0,7.0,439.0,Saturday,14,466.2099999999999
2025-02-24 07:20:50,Afternoon Weight Training,Weight Training,0.0,8074.0,8074,0.0,,120.12335968017578,34.0,0.0,744.0,Monday,7,460.17999999999995
2025-02-24 13:23:33,Night Run,Run,5.17,2173.0,2185,2.3817763328552246,6.997578419417329,148.19496154785156,44.0,7.0,482.0,Monday,13,465.34999999999997
2025-02-26 15:57:22,Hrafntinna,Run,5.17,2119.0,2190,2.443888664245605,6.819732384090188,141.1608428955078,27.0,9.0,456.0,Wednesday,15,470.52
2025-02-27 06:12:43,Afternoon Weight Training,Weight Training,0.0,7621.0,7621,0.0,,99.45348358154295,20.0,0.0,758.0,Thursday,6,470.52
2025-03-01 00:24:22,Ylur,Biking,27.45,4443.0,9939,6.179495811462402,2.6970916681829475,132.71815490722656,50.0,153.0,673.0,Saturday,0,492.85999999999996
2025-03-03 01:46:16,Morning Weight Training,Weight Training,0.0,4491.0,4491,0.0,,105.09463500976562,12.0,0.0,476.0,Monday,1,42.85999999999994
2025-03-07 02:29:53,Morning Weight Training,Weight Training,0.0,5425.0,5425,0.0,,108.61363983154295,16.0,0.0,723.0,Friday,2,37.78999999999994
2025-03-07 14:47:38,Night Run,Run,5.08,1989.0,1997,2.556762218475342,6.51866119822648,151.08502197265625,48.0,9.0,456.0,Friday,14,42.86999999999994
2025-03-10 02:33:51,Morning Weight Training,Weight Training,0.0,8030.0,8030,0.0,,105.9616470336914,24.0,0.0,871.0,Monday,2,37.69999999999994
2025-03-14 07:17:57,Afternoon Weight Training,Weight Training,0.0,4885.0,4885,0.0,,114.48126983642578,17.0,0.0,431.0,Friday,7,32.529999999999944
2025-03-15 15:23:39,Night Run,Run,5.48,2073.0,2101,2.6435117721557617,6.304744636364959,157.18829345703125,66.0,11.0,485.0,Saturday,15,38.00999999999995
2025-03-17 02:34:17,Morning Weight Training,Weight Training,0.0,7371.0,7371,0.0,,113.4801254272461,27.0,0.0,795.0,Monday,2,10.559999999999944
2025-03-21 07:23:39,Afternoon Weight Training,Weight Training,0.0,5751.0,5751,0.0,,102.85428619384766,15.0,0.0,578.0,Friday,7,10.559999999999944
2025-03-24 03:07:00,Lunch Weight Training,Weight Training,0.0,7779.0,7779,0.0,,109.66846466064452,25.0,0.0,744.0,Monday,3,10.559999999999944
2025-03-27 05:38:35,Afternoon Weight Training,Weight Training,0.0,6597.0,6597,0.0,,101.30892944335938,17.0,0.0,592.0,Thursday,5,5.479999999999944
2025-03-30 02:40:02,Morning Weight Training,Weight Training,0.0,5907.0,5907,0.0,,112.10834503173828,21.0,0.0,608.0,Sunday,2,5.479999999999944
2025-03-30 13:35:55,Hari Raya Eve,Run,10.06,4085.0,4267,2.46450424194336,6.762685323488969,150.9328155517578,97.0,14.0,899.0,Sunday,13,15.539999999999944
2025-04-03 08:33:18,Afternoon Weight Training,Weight Training,0.0,4720.0,4720,0.0,,114.6427993774414,16.0,0.0,284.0,Thursday,8,10.059999999999944
2025-04-06 10:02:07,Evening Run,Run,7.15,2950.0,2954,2.424643993377685,6.873861363642473,154.77133178710938,83.0,11.0,632.0,Sunday,10,17.209999999999944
2025-04-07 03:38:02,Lunch Weight Training,Weight Training,0.0,5873.0,5873,0.0,,108.29524993896484,18.0,0.0,419.0,Monday,3,17.209999999999944
2025-04-08 23:44:26,5kE,Run,5.51,1924.0,1998,2.867931365966797,5.811389653339292,153.28829956054688,50.0,10.0,446.0,Tuesday,23,22.719999999999942
2025-04-11 03:02:05,Lunch Weight Training,Weight Training,0.0,4923.0,4923,0.0,,113.3609619140625,18.0,0.0,525.0,Friday,3,22.719999999999942
2025-04-14 02:35:27,Morning Weight Training,Weight Training,0.0,6645.0,6645,0.0,,116.27404022216795,27.0,0.0,731.0,Monday,2,22.719999999999942
2025-04-17 06:46:04,Afternoon Weight Training,Weight Training,0.0,5924.0,5924,0.0,,121.97265625,30.0,0.0,390.0,Thursday,6,12.659999999999943
2025-04-18 13:58:35,Night Ride,Biking,79.05,13524.0,24501,5.845097541809082,2.8513923929331493,128.54598999023438,121.0,193.0,1973.0,Friday,13,91.70999999999994
2025-04-22 02:56:53,Morning Weight Training,Weight Training,0.0,6697.0,6697,0.0,,119.2481689453125,29.0,0.0,662.0,Tuesday,2,84.55999999999993
2025-04-28 01:55:07,Morning Weight Training,Weight Training,0.0,1311.0,1311,0.0,,139.9099884033203,16.0,0.0,201.0,Monday,1,84.55999999999993
